Image Name,Crack Area,Pothole Area,Total Damage Area,State,Highway
1082758_DF_080_080BDF0070_02801.jpg,14655,0,14655,DF,080
1082821_DF_080_080BDF0070_02915.jpg,6707,0,6707,DF,080
1082916_DF_080_080BDF0070_03088.jpg,8817,0,8817,DF,080
1082972_DF_080_080BDF0070_03191.jpg,18430,0,18430,DF,080
1083021_DF_080_080BDF0070_03280.jpg,622,6212,6834,DF,080
1083104_DF_080_080BDF0070_03436.jpg,7562,0,7562,DF,080
1083231_DF_080_080BDF0070_03759.jpg,6966,0,6966,DF,080
1083252_DF_080_080BDF0070_03824.jpg,8256,1311,9567,DF,080
1083253_DF_080_080BDF0070_03828.jpg,14573,0,14573,DF,080
1083340_DF_080_080BDF0070_04015.jpg,8608,0,8608,DF,080
1083731_DF_080_080BDF0090_00251.jpg,15602,0,15602,DF,080
1083752_DF_080_080BDF0090_00291.jpg,0,3546,3546,DF,080
1083758_DF_080_080BDF0090_00303.jpg,11782,0,11782,DF,080
1083771_DF_080_080BDF0090_00328.jpg,9803,0,9803,DF,080
1083772_DF_080_080BDF0090_00331.jpg,8798,0,8798,DF,080
1083773_DF_080_080BDF0090_00332.jpg,8403,0,8403,DF,080
1083774_DF_080_080BDF0090_00334.jpg,14243,0,14243,DF,080
1083783_DF_080_080BDF0090_00352.jpg,29517,0,29517,DF,080
1083784_DF_080_080BDF0090_00354.jpg,42650,0,42650,DF,080
1083785_DF_080_080BDF0090_00355.jpg,36541,0,36541,DF,080
1083786_DF_080_080BDF0090_00357.jpg,16280,0,16280,DF,080
1083787_DF_080_080BDF0090_00359.jpg,9673,0,9673,DF,080
1083821_DF_080_080BDF0090_00423.jpg,1589,0,1589,DF,080
1083994_DF_080_080BDF0090_00778.jpg,17062,0,17062,DF,080
1083995_DF_080_080BDF0090_00780.jpg,7736,0,7736,DF,080
1084105_DF_080_080BDF0090_00984.jpg,16171,0,16171,DF,080
1084107_DF_080_080BDF0090_00987.jpg,25329,0,25329,DF,080
1084108_DF_080_080BDF0090_00989.jpg,9913,0,9913,DF,080
1084119_DF_080_080BDF0090_01009.jpg,12218,0,12218,DF,080
1084157_DF_080_080BDF0090_01081.jpg,9622,0,9622,DF,080
1084257_DF_080_080BDF0090_01340.jpg,3657,0,3657,DF,080
1084259_DF_080_080BDF0090_01344.jpg,17636,0,17636,DF,080
1084264_DF_080_080BDF0090_01353.jpg,9139,0,9139,DF,080
1084273_DF_080_080BDF0090_01371.jpg,8148,0,8148,DF,080
1084274_DF_080_080BDF0090_01373.jpg,4352,0,4352,DF,080
1084279_DF_080_080BDF0090_01382.jpg,26479,1431,27910,DF,080
1084280_DF_080_080BDF0090_01384.jpg,42807,3565,46372,DF,080
1084281_DF_080_080BDF0090_01385.jpg,33511,1102,34613,DF,080
1084296_DF_080_080BDF0090_01413.jpg,15201,0,15201,DF,080
1084307_DF_080_080BDF0090_01435.jpg,5420,0,5420,DF,080
1084314_DF_080_080BDF0090_01448.jpg,7000,0,7000,DF,080
1084318_DF_080_080BDF0090_01454.jpg,4038,0,4038,DF,080
1084319_DF_080_080BDF0090_01456.jpg,7882,0,7882,DF,080
1084344_DF_080_080BDF0090_01499.jpg,5901,0,5901,DF,080
1084345_DF_080_080BDF0090_01501.jpg,8567,0,8567,DF,080
1084354_DF_080_080BDF0090_01515.jpg,22847,0,22847,DF,080
1084355_DF_080_080BDF0090_01517.jpg,21585,0,21585,DF,080
1084356_DF_080_080BDF0090_01519.jpg,6199,0,6199,DF,080
1084371_DF_080_080BDF0090_01543.jpg,1399,0,1399,DF,080
1084379_DF_080_080BDF0090_01558.jpg,5673,0,5673,DF,080
1084380_DF_080_080BDF0090_01559.jpg,25744,0,25744,DF,080
1084381_DF_080_080BDF0090_01560.jpg,24487,0,24487,DF,080
1084398_DF_080_080BDF0090_01592.jpg,16521,0,16521,DF,080
1084399_DF_080_080BDF0090_01595.jpg,19314,0,19314,DF,080
1084418_DF_080_080BDF0090_01632.jpg,22410,0,22410,DF,080
1084435_DF_080_080BDF0090_01660.jpg,0,2188,2188,DF,080
1084437_DF_080_080BDF0090_01663.jpg,25326,17215,42541,DF,080
1084438_DF_080_080BDF0090_01665.jpg,9319,0,9319,DF,080
1084440_DF_080_080BDF0090_01668.jpg,15009,0,15009,DF,080
1084455_DF_080_080BDF0090_01696.jpg,13128,0,13128,DF,080
1084457_DF_080_080BDF0090_01700.jpg,22392,0,22392,DF,080
1084458_DF_080_080BDF0090_01701.jpg,14950,0,14950,DF,080
1084459_DF_080_080BDF0090_01703.jpg,12191,0,12191,DF,080
1084513_DF_080_080BDF0090_01797.jpg,13961,0,13961,DF,080
1084514_DF_080_080BDF0090_01799.jpg,945,0,945,DF,080
1084517_DF_080_080BDF0090_01804.jpg,13991,0,13991,DF,080
1084527_DF_080_080BDF0090_01823.jpg,5700,0,5700,DF,080
1084529_DF_080_080BDF0090_01827.jpg,5997,1469,7466,DF,080
1084530_DF_080_080BDF0090_01828.jpg,5339,1987,7326,DF,080
1084546_DF_080_080BDF0090_01855.jpg,8,4457,4465,DF,080
1084547_DF_080_080BDF0090_01856.jpg,51,11906,11957,DF,080
1085367_DF_080_080BDF0090_03485.jpg,30590,0,30590,DF,080
1085368_DF_080_080BDF0090_03487.jpg,14252,0,14252,DF,080
1085369_DF_080_080BDF0090_03488.jpg,20794,0,20794,DF,080
1085376_DF_080_080BDF0090_03501.jpg,16007,0,16007,DF,080
1085383_DF_080_080BDF0090_03514.jpg,17095,0,17095,DF,080
1085386_DF_080_080BDF0090_03519.jpg,957,0,957,DF,080
1085393_DF_080_080BDF0090_03531.jpg,885,0,885,DF,080
1085394_DF_080_080BDF0090_03533.jpg,11304,0,11304,DF,080
1085398_DF_080_080BDF0090_03541.jpg,17004,0,17004,DF,080
1085399_DF_080_080BDF0090_03543.jpg,28162,0,28162,DF,080
1085400_DF_080_080BDF0090_03545.jpg,28291,0,28291,DF,080
1085404_DF_080_080BDF0090_03552.jpg,4741,0,4741,DF,080
1085406_DF_080_080BDF0090_03556.jpg,2118,0,2118,DF,080
1085408_DF_080_080BDF0090_03560.jpg,19830,0,19830,DF,080
1085409_DF_080_080BDF0090_03562.jpg,16021,0,16021,DF,080
1085429_DF_080_080BDF0090_03601.jpg,16095,0,16095,DF,080
1085449_DF_080_080BDF0090_03640.jpg,2483,0,2483,DF,080
1085450_DF_080_080BDF0090_03642.jpg,10442,5554,15996,DF,080
1085451_DF_080_080BDF0090_03644.jpg,9046,13330,22376,DF,080
1089713_DF_070_070BDF0050_04713.jpg,1140,0,1140,DF,070
1089879_DF_070_070BDF0050_05037.jpg,664,5127,5791,DF,070
1090135_DF_070_070BDF0050_05559.jpg,568,0,568,DF,070
1090167_DF_070_070BDF0050_05616.jpg,1320,0,1320,DF,070
1090284_DF_070_070BDF0050_05831.jpg,7709,0,7709,DF,070
1090286_DF_070_070BDF0050_05835.jpg,3396,0,3396,DF,070
1090287_DF_070_070BDF0050_05837.jpg,7269,0,7269,DF,070
1090288_DF_070_070BDF0050_05839.jpg,5655,0,5655,DF,070
1090300_DF_070_070BDF0050_05861.jpg,2680,0,2680,DF,070
1090501_DF_070_070BDF0050_06235.jpg,1968,0,1968,DF,070
1090503_DF_070_070BDF0050_06238.jpg,6637,0,6637,DF,070
1090617_DF_070_070BDF0050_06453.jpg,34804,0,34804,DF,070
1090732_DF_070_070BDF0050_06657.jpg,8971,0,8971,DF,070
1090864_DF_070_070BDF0050_06899.jpg,6200,0,6200,DF,070
1091094_DF_070_070BDF0050_07370.jpg,49,0,49,DF,070
1091095_DF_070_070BDF0050_07372.jpg,3259,0,3259,DF,070
1091170_DF_070_070BDF0050_07510.jpg,998,0,998,DF,070
1091171_DF_070_070BDF0050_07512.jpg,9841,0,9841,DF,070
1091172_DF_070_070BDF0050_07513.jpg,18361,0,18361,DF,070
1091607_DF_251_251BDF0490_00579.jpg,3703,0,3703,DF,251
1091608_DF_251_251BDF0490_00581.jpg,3164,0,3164,DF,251
1091612_DF_251_251BDF0490_00589.jpg,6945,0,6945,DF,251
1091613_DF_251_251BDF0490_00590.jpg,9110,0,9110,DF,251
1091614_DF_251_251BDF0490_00592.jpg,13777,0,13777,DF,251
1091615_DF_251_251BDF0490_00594.jpg,13437,0,13437,DF,251
1091616_DF_251_251BDF0490_00595.jpg,8058,0,8058,DF,251
1091617_DF_251_251BDF0490_00597.jpg,5972,0,5972,DF,251
1091618_DF_251_251BDF0490_00599.jpg,17276,0,17276,DF,251
1091619_DF_251_251BDF0490_00601.jpg,20837,0,20837,DF,251
1091620_DF_251_251BDF0490_00603.jpg,19727,0,19727,DF,251
1091621_DF_251_251BDF0490_00604.jpg,8982,0,8982,DF,251
1091622_DF_251_251BDF0490_00606.jpg,11403,0,11403,DF,251
1091626_DF_251_251BDF0490_00613.jpg,1534,0,1534,DF,251
1091633_DF_251_251BDF0490_00627.jpg,1158,0,1158,DF,251
1091646_DF_251_251BDF0490_00650.jpg,1567,0,1567,DF,251
1091647_DF_251_251BDF0490_00652.jpg,10489,0,10489,DF,251
1091666_DF_251_251BDF0490_00687.jpg,4899,0,4899,DF,251
1091672_DF_251_251BDF0490_00698.jpg,838,0,838,DF,251
1091673_DF_251_251BDF0490_00700.jpg,2732,2374,5106,DF,251
1091695_DF_251_251BDF0490_00744.jpg,10260,0,10260,DF,251
1091703_DF_251_251BDF0490_00760.jpg,30903,0,30903,DF,251
1091704_DF_251_251BDF0490_00762.jpg,15288,0,15288,DF,251
1091706_DF_251_251BDF0490_00765.jpg,7192,0,7192,DF,251
1091707_DF_251_251BDF0490_00767.jpg,2433,0,2433,DF,251
1091708_DF_251_251BDF0490_00769.jpg,4285,0,4285,DF,251
1091711_DF_251_251BDF0490_00774.jpg,8953,0,8953,DF,251
1091715_DF_251_251BDF0490_00782.jpg,5699,0,5699,DF,251
1091717_DF_251_251BDF0490_00786.jpg,18542,0,18542,DF,251
1091718_DF_251_251BDF0490_00788.jpg,12522,0,12522,DF,251
1091723_DF_251_251BDF0490_00797.jpg,10993,0,10993,DF,251
1091724_DF_251_251BDF0490_00799.jpg,8522,0,8522,DF,251
1091725_DF_251_251BDF0490_00801.jpg,13079,0,13079,DF,251
1091726_DF_251_251BDF0490_00803.jpg,6544,0,6544,DF,251
1091727_DF_251_251BDF0490_00805.jpg,22531,0,22531,DF,251
1091729_DF_251_251BDF0490_00809.jpg,1645,0,1645,DF,251
1091730_DF_251_251BDF0490_00811.jpg,9761,0,9761,DF,251
1091731_DF_251_251BDF0490_00813.jpg,6893,0,6893,DF,251
1091732_DF_251_251BDF0490_00815.jpg,5861,0,5861,DF,251
1091733_DF_251_251BDF0490_00817.jpg,7020,0,7020,DF,251
1091736_DF_251_251BDF0490_00822.jpg,8432,0,8432,DF,251
1091738_DF_251_251BDF0490_00826.jpg,8981,0,8981,DF,251
1091739_DF_251_251BDF0490_00828.jpg,1659,0,1659,DF,251
1091744_DF_251_251BDF0490_00838.jpg,19357,0,19357,DF,251
1091748_DF_251_251BDF0490_00846.jpg,4587,0,4587,DF,251
1091749_DF_251_251BDF0490_00848.jpg,5186,0,5186,DF,251
1091751_DF_251_251BDF0490_00851.jpg,3853,0,3853,DF,251
1091753_DF_251_251BDF0490_00855.jpg,9259,0,9259,DF,251
1091754_DF_251_251BDF0490_00857.jpg,2349,0,2349,DF,251
1091756_DF_251_251BDF0490_00861.jpg,5975,0,5975,DF,251
1091762_DF_251_251BDF0490_00872.jpg,4347,0,4347,DF,251
1091763_DF_251_251BDF0490_00874.jpg,6597,0,6597,DF,251
1091769_DF_251_251BDF0490_00884.jpg,12986,0,12986,DF,251
1091773_DF_251_251BDF0490_00892.jpg,1454,0,1454,DF,251
1091774_DF_251_251BDF0490_00893.jpg,6944,0,6944,DF,251
1091777_DF_251_251BDF0490_00899.jpg,8417,0,8417,DF,251
1091778_DF_251_251BDF0490_00901.jpg,15977,0,15977,DF,251
1091781_DF_251_251BDF0490_00907.jpg,19942,0,19942,DF,251
1091783_DF_251_251BDF0490_00911.jpg,10196,0,10196,DF,251
1091788_DF_251_251BDF0490_00921.jpg,26995,0,26995,DF,251
1091803_DF_251_251BDF0490_00949.jpg,9765,0,9765,DF,251
1091804_DF_251_251BDF0490_00951.jpg,26959,0,26959,DF,251
1091808_DF_251_251BDF0490_00958.jpg,1972,0,1972,DF,251
1091809_DF_251_251BDF0490_00960.jpg,4808,0,4808,DF,251
1091810_DF_251_251BDF0490_00962.jpg,7480,0,7480,DF,251
1091811_DF_251_251BDF0490_00963.jpg,16097,0,16097,DF,251
1091812_DF_251_251BDF0490_00966.jpg,38294,0,38294,DF,251
1091813_DF_251_251BDF0490_00968.jpg,27072,0,27072,DF,251
1091814_DF_251_251BDF0490_00970.jpg,14028,0,14028,DF,251
1091819_DF_251_251BDF0490_00979.jpg,31052,0,31052,DF,251
1091828_DF_251_251BDF0490_00995.jpg,5329,0,5329,DF,251
1091829_DF_251_251BDF0490_00997.jpg,9414,0,9414,DF,251
1091844_DF_251_251BDF0490_01027.jpg,4540,0,4540,DF,251
1091845_DF_251_251BDF0490_01029.jpg,5686,0,5686,DF,251
1091851_DF_251_251BDF0490_01040.jpg,3048,0,3048,DF,251
1091864_DF_251_251BDF0490_01064.jpg,3176,0,3176,DF,251
1091866_DF_251_251BDF0490_01069.jpg,569,0,569,DF,251
1091869_DF_251_251BDF0490_01075.jpg,5442,0,5442,DF,251
1091870_DF_251_251BDF0490_01076.jpg,9073,0,9073,DF,251
1091872_DF_251_251BDF0490_01080.jpg,2801,0,2801,DF,251
1091873_DF_251_251BDF0490_01082.jpg,18813,0,18813,DF,251
1091874_DF_251_251BDF0490_01084.jpg,14257,0,14257,DF,251
1091882_DF_251_251BDF0490_01100.jpg,10095,0,10095,DF,251
1091885_DF_251_251BDF0490_01105.jpg,8443,0,8443,DF,251
1091886_DF_251_251BDF0490_01107.jpg,7342,0,7342,DF,251
1091888_DF_251_251BDF0490_01111.jpg,13450,0,13450,DF,251
1091889_DF_251_251BDF0490_01113.jpg,783,0,783,DF,251
1091890_DF_251_251BDF0490_01115.jpg,9012,0,9012,DF,251
1091901_DF_251_251BDF0490_01135.jpg,8531,0,8531,DF,251
1091908_DF_251_251BDF0490_01148.jpg,605,0,605,DF,251
1091912_DF_251_251BDF0490_01156.jpg,6663,0,6663,DF,251
1091913_DF_251_251BDF0490_01158.jpg,6000,0,6000,DF,251
1091915_DF_251_251BDF0490_01162.jpg,5835,0,5835,DF,251
1091917_DF_251_251BDF0490_01166.jpg,2670,0,2670,DF,251
1091921_DF_251_251BDF0490_01174.jpg,3076,0,3076,DF,251
1091923_DF_251_251BDF0490_01177.jpg,5834,0,5834,DF,251
1091927_DF_251_251BDF0490_01185.jpg,6104,0,6104,DF,251
1091928_DF_251_251BDF0490_01187.jpg,7719,0,7719,DF,251
1091929_DF_251_251BDF0490_01189.jpg,9069,0,9069,DF,251
1091930_DF_251_251BDF0490_01191.jpg,1578,0,1578,DF,251
1091931_DF_251_251BDF0490_01193.jpg,3396,0,3396,DF,251
1091932_DF_251_251BDF0490_01195.jpg,1253,0,1253,DF,251
1091933_DF_251_251BDF0490_01197.jpg,7015,0,7015,DF,251
1091935_DF_251_251BDF0490_01200.jpg,3815,0,3815,DF,251
1091937_DF_251_251BDF0490_01204.jpg,4715,0,4715,DF,251
1091945_DF_251_251BDF0490_01219.jpg,7957,0,7957,DF,251
1091955_DF_251_251BDF0490_01237.jpg,6971,0,6971,DF,251
1091959_DF_251_251BDF0490_01244.jpg,12790,0,12790,DF,251
1091960_DF_251_251BDF0490_01246.jpg,24914,0,24914,DF,251
1091961_DF_251_251BDF0490_01248.jpg,22656,0,22656,DF,251
1091962_DF_251_251BDF0490_01250.jpg,14082,0,14082,DF,251
1091965_DF_251_251BDF0490_01255.jpg,25699,0,25699,DF,251
1091966_DF_251_251BDF0490_01257.jpg,7514,0,7514,DF,251
1091970_DF_251_251BDF0490_01263.jpg,3120,0,3120,DF,251
1091971_DF_251_251BDF0490_01265.jpg,1718,0,1718,DF,251
1091974_DF_251_251BDF0490_01271.jpg,7962,0,7962,DF,251
1091978_DF_251_251BDF0490_01279.jpg,5149,0,5149,DF,251
1091982_DF_251_251BDF0490_01287.jpg,2527,0,2527,DF,251
1091993_DF_251_251BDF0490_01306.jpg,9551,0,9551,DF,251
1091995_DF_251_251BDF0490_01310.jpg,7050,0,7050,DF,251
1092007_DF_251_251BDF0490_01332.jpg,3939,0,3939,DF,251
1092030_DF_251_251BDF0490_01376.jpg,6369,0,6369,DF,251
1092033_DF_251_251BDF0490_01381.jpg,12234,0,12234,DF,251
1092054_DF_251_251BDF0490_01420.jpg,10071,0,10071,DF,251
1092055_DF_251_251BDF0490_01422.jpg,9087,0,9087,DF,251
1092056_DF_251_251BDF0490_01424.jpg,26753,0,26753,DF,251
1092061_DF_251_251BDF0490_01433.jpg,8707,0,8707,DF,251
1092062_DF_251_251BDF0490_01434.jpg,7399,0,7399,DF,251
1092064_DF_251_251BDF0490_01438.jpg,10227,0,10227,DF,251
1092067_DF_251_251BDF0490_01443.jpg,11863,0,11863,DF,251
1092068_DF_251_251BDF0490_01445.jpg,16027,0,16027,DF,251
1092070_DF_251_251BDF0490_01449.jpg,8658,0,8658,DF,251
1092078_DF_251_251BDF0490_01463.jpg,10308,0,10308,DF,251
1092079_DF_251_251BDF0490_01465.jpg,23995,0,23995,DF,251
1092081_DF_251_251BDF0490_01468.jpg,2801,0,2801,DF,251
1092082_DF_251_251BDF0490_01470.jpg,9562,0,9562,DF,251
1092083_DF_251_251BDF0490_01472.jpg,10503,0,10503,DF,251
1092085_DF_251_251BDF0490_01475.jpg,13918,0,13918,DF,251
1092086_DF_251_251BDF0490_01477.jpg,7464,0,7464,DF,251
1092098_DF_251_251BDF0490_01498.jpg,11346,0,11346,DF,251
1092100_DF_251_251BDF0490_01502.jpg,10468,0,10468,DF,251
1092102_DF_251_251BDF0490_01506.jpg,8268,0,8268,DF,251
1092106_DF_251_251BDF0490_01513.jpg,11139,0,11139,DF,251
1092108_DF_251_251BDF0490_01516.jpg,11744,0,11744,DF,251
1092109_DF_251_251BDF0490_01519.jpg,6616,0,6616,DF,251
1092284_DF_251_251BDF0490_01839.jpg,17537,1604,19141,DF,251
1092292_DF_251_251BDF0490_01853.jpg,0,1654,1654,DF,251
1092293_DF_251_251BDF0490_01855.jpg,2587,4913,7500,DF,251
1092307_DF_251_251BDF0490_01882.jpg,28980,657,29637,DF,251
1092308_DF_251_251BDF0490_01884.jpg,18831,2053,20884,DF,251
1092319_DF_251_251BDF0490_01904.jpg,23377,1501,24878,DF,251
1092335_DF_251_251BDF0490_01934.jpg,40424,1809,42233,DF,251
1092480_DF_251_251BDF0052_00025.jpg,104770,0,104770,DF,251
1092482_DF_251_251BDF0052_00031.jpg,92985,0,92985,DF,251
1092483_DF_251_251BDF0052_00033.jpg,47427,2713,50140,DF,251
1092484_DF_251_251BDF0052_00036.jpg,86503,0,86503,DF,251
1092485_DF_251_251BDF0052_00038.jpg,55163,0,55163,DF,251
1092499_DF_251_251BDF0052_00068.jpg,16776,0,16776,DF,251
1092500_DF_251_251BDF0052_00070.jpg,19332,0,19332,DF,251
1092501_DF_251_251BDF0052_00072.jpg,20723,0,20723,DF,251
1092528_DF_251_251BDF0052_00121.jpg,12816,0,12816,DF,251
1092529_DF_251_251BDF0052_00122.jpg,9690,0,9690,DF,251
1092531_DF_251_251BDF0052_00126.jpg,38417,0,38417,DF,251
1092532_DF_251_251BDF0052_00127.jpg,21442,0,21442,DF,251
1092533_DF_251_251BDF0052_00129.jpg,25009,0,25009,DF,251
1092540_DF_251_251BDF0052_00142.jpg,31221,0,31221,DF,251
1092541_DF_251_251BDF0052_00143.jpg,21449,0,21449,DF,251
1092542_DF_251_251BDF0052_00145.jpg,19487,0,19487,DF,251
1092543_DF_251_251BDF0052_00148.jpg,26450,0,26450,DF,251
1092544_DF_251_251BDF0052_00150.jpg,18773,0,18773,DF,251
1092545_DF_251_251BDF0052_00151.jpg,21078,0,21078,DF,251
1092546_DF_251_251BDF0052_00153.jpg,20262,0,20262,DF,251
1092547_DF_251_251BDF0052_00155.jpg,23181,0,23181,DF,251
1092548_DF_251_251BDF0052_00157.jpg,15637,0,15637,DF,251
1092549_DF_251_251BDF0052_00159.jpg,20228,0,20228,DF,251
1092550_DF_251_251BDF0052_00160.jpg,22546,0,22546,DF,251
1092551_DF_251_251BDF0052_00162.jpg,14322,0,14322,DF,251
1092552_DF_251_251BDF0052_00164.jpg,4735,0,4735,DF,251
1092553_DF_251_251BDF0052_00166.jpg,8631,0,8631,DF,251
1092554_DF_251_251BDF0052_00167.jpg,17660,0,17660,DF,251
1092555_DF_251_251BDF0052_00169.jpg,20853,0,20853,DF,251
1092556_DF_251_251BDF0052_00170.jpg,25586,0,25586,DF,251
1092658_DF_251_251BDF0052_00345.jpg,25569,0,25569,DF,251
1092659_DF_251_251BDF0052_00347.jpg,23329,0,23329,DF,251
1092660_DF_251_251BDF0052_00348.jpg,31407,1437,32844,DF,251
1092661_DF_251_251BDF0052_00350.jpg,30232,3709,33941,DF,251
1092662_DF_251_251BDF0052_00352.jpg,24131,0,24131,DF,251
1092741_DF_251_251BDF0052_00490.jpg,11549,0,11549,DF,251
1092743_DF_251_251BDF0052_00494.jpg,28268,0,28268,DF,251
1092744_DF_251_251BDF0052_00496.jpg,29968,0,29968,DF,251
1092745_DF_251_251BDF0052_00497.jpg,22176,0,22176,DF,251
1092753_DF_251_251BDF0052_00511.jpg,6193,0,6193,DF,251
1092757_DF_251_251BDF0052_00518.jpg,49787,0,49787,DF,251
1092759_DF_251_251BDF0052_00521.jpg,7063,0,7063,DF,251
1092760_DF_251_251BDF0052_00523.jpg,48874,0,48874,DF,251
1092761_DF_251_251BDF0052_00524.jpg,33425,0,33425,DF,251
1092762_DF_251_251BDF0052_00526.jpg,42723,0,42723,DF,251
1092775_DF_251_251BDF0052_00548.jpg,15766,0,15766,DF,251
1092792_DF_251_251BDF0052_00577.jpg,35851,0,35851,DF,251
1092794_DF_251_251BDF0052_00581.jpg,55729,0,55729,DF,251
1092799_DF_251_251BDF0052_00590.jpg,11779,0,11779,DF,251
1092800_DF_251_251BDF0052_00591.jpg,20793,0,20793,DF,251
1092802_DF_251_251BDF0052_00595.jpg,29358,0,29358,DF,251
1092803_DF_251_251BDF0052_00597.jpg,9352,0,9352,DF,251
1092804_DF_251_251BDF0052_00599.jpg,19306,0,19306,DF,251
1092806_DF_251_251BDF0052_00602.jpg,17757,0,17757,DF,251
1092808_DF_251_251BDF0052_00606.jpg,21604,0,21604,DF,251
1092809_DF_251_251BDF0052_00607.jpg,23880,0,23880,DF,251
1092811_DF_251_251BDF0052_00611.jpg,29644,0,29644,DF,251
1092813_DF_251_251BDF0052_00615.jpg,21832,0,21832,DF,251
1092814_DF_251_251BDF0052_00616.jpg,26752,0,26752,DF,251
1092815_DF_251_251BDF0052_00618.jpg,7402,0,7402,DF,251
1092816_DF_251_251BDF0052_00620.jpg,27288,0,27288,DF,251
1092818_DF_251_251BDF0052_00624.jpg,28961,0,28961,DF,251
1092819_DF_251_251BDF0052_00625.jpg,45569,0,45569,DF,251
1092820_DF_251_251BDF0052_00627.jpg,20591,0,20591,DF,251
1092821_DF_251_251BDF0052_00629.jpg,37433,0,37433,DF,251
1092822_DF_251_251BDF0052_00631.jpg,7667,0,7667,DF,251
1092823_DF_251_251BDF0052_00633.jpg,16482,0,16482,DF,251
1092824_DF_251_251BDF0052_00634.jpg,22654,0,22654,DF,251
1092825_DF_251_251BDF0052_00636.jpg,39789,0,39789,DF,251
1092828_DF_251_251BDF0052_00641.jpg,55236,0,55236,DF,251
1092830_DF_251_251BDF0052_00645.jpg,35312,0,35312,DF,251
1092834_DF_251_251BDF0052_00651.jpg,35533,0,35533,DF,251
1092836_DF_251_251BDF0052_00655.jpg,31731,0,31731,DF,251
1092838_DF_251_251BDF0052_00658.jpg,39523,0,39523,DF,251
1092839_DF_251_251BDF0052_00660.jpg,38044,0,38044,DF,251
1092843_DF_251_251BDF0052_00667.jpg,37165,0,37165,DF,251
1092844_DF_251_251BDF0052_00669.jpg,26209,0,26209,DF,251
1092845_DF_251_251BDF0052_00671.jpg,27791,0,27791,DF,251
1092846_DF_251_251BDF0052_00673.jpg,20375,0,20375,DF,251
1092847_DF_251_251BDF0052_00674.jpg,29721,0,29721,DF,251
1092849_DF_251_251BDF0052_00678.jpg,31627,0,31627,DF,251
1092851_DF_251_251BDF0052_00681.jpg,58608,0,58608,DF,251
1092852_DF_251_251BDF0052_00683.jpg,24850,0,24850,DF,251
1092853_DF_251_251BDF0052_00685.jpg,28468,0,28468,DF,251
1092854_DF_251_251BDF0052_00687.jpg,14599,0,14599,DF,251
1092856_DF_251_251BDF0052_00690.jpg,5550,0,5550,DF,251
1092857_DF_251_251BDF0052_00692.jpg,32684,0,32684,DF,251
1092858_DF_251_251BDF0052_00694.jpg,30801,0,30801,DF,251
1092860_DF_251_251BDF0052_00697.jpg,20340,0,20340,DF,251
1092861_DF_251_251BDF0052_00699.jpg,28857,0,28857,DF,251
1092862_DF_251_251BDF0052_00701.jpg,21720,0,21720,DF,251
1092865_DF_251_251BDF0052_00706.jpg,2723,0,2723,DF,251
1092866_DF_251_251BDF0052_00708.jpg,21284,0,21284,DF,251
1092867_DF_251_251BDF0052_00710.jpg,21675,0,21675,DF,251
1092868_DF_251_251BDF0052_00711.jpg,35343,0,35343,DF,251
1092869_DF_251_251BDF0052_00713.jpg,19664,0,19664,DF,251
1092871_DF_251_251BDF0052_00716.jpg,22129,0,22129,DF,251
1092872_DF_251_251BDF0052_00718.jpg,22101,0,22101,DF,251
1092873_DF_251_251BDF0052_00720.jpg,59735,0,59735,DF,251
1092874_DF_251_251BDF0052_00722.jpg,31103,0,31103,DF,251
1092875_DF_251_251BDF0052_00723.jpg,27572,0,27572,DF,251
1092876_DF_251_251BDF0052_00725.jpg,21049,0,21049,DF,251
1092877_DF_251_251BDF0052_00727.jpg,20498,0,20498,DF,251
1092881_DF_251_251BDF0052_00734.jpg,10336,0,10336,DF,251
1092885_DF_251_251BDF0052_00741.jpg,5433,0,5433,DF,251
1092886_DF_251_251BDF0052_00743.jpg,14751,0,14751,DF,251
1092888_DF_251_251BDF0052_00746.jpg,19738,0,19738,DF,251
1092889_DF_251_251BDF0052_00748.jpg,44228,0,44228,DF,251
1092890_DF_251_251BDF0052_00750.jpg,10403,0,10403,DF,251
1092891_DF_251_251BDF0052_00751.jpg,14297,0,14297,DF,251
1092892_DF_251_251BDF0052_00753.jpg,29899,0,29899,DF,251
1092893_DF_251_251BDF0052_00755.jpg,25406,0,25406,DF,251
1092894_DF_251_251BDF0052_00757.jpg,24703,0,24703,DF,251
1092895_DF_251_251BDF0052_00759.jpg,13768,0,13768,DF,251
1092900_DF_251_251BDF0052_00768.jpg,31194,0,31194,DF,251
1092901_DF_251_251BDF0052_00770.jpg,11858,0,11858,DF,251
1092902_DF_251_251BDF0052_00771.jpg,10398,0,10398,DF,251
1092903_DF_251_251BDF0052_00773.jpg,24204,0,24204,DF,251
1092904_DF_251_251BDF0052_00775.jpg,46391,0,46391,DF,251
1092906_DF_251_251BDF0052_00778.jpg,71725,0,71725,DF,251
1092907_DF_251_251BDF0052_00780.jpg,39962,0,39962,DF,251
1092936_DF_251_251BDF0052_00831.jpg,8850,0,8850,DF,251
1092937_DF_251_251BDF0052_00833.jpg,21408,1148,22556,DF,251
1092938_DF_251_251BDF0052_00835.jpg,45200,3031,48231,DF,251
1092940_DF_251_251BDF0052_00838.jpg,21586,0,21586,DF,251
1092942_DF_251_251BDF0052_00841.jpg,12941,0,12941,DF,251
1092944_DF_251_251BDF0052_00844.jpg,3261,0,3261,DF,251
